"","station","YMD","Y","M","D","tavg","tmax","tmin","AvgWS","AvgWD","MaxAvgWS","MaxAvgWD","MaxGutWS","MaxGutWD","prec"
"2939",467490,20210117,2021,1,17,15.4,20,12.1,3.3,20,5.2,360,11.7,350,0
"2940",467490,20210118,2021,1,18,14.8,20.5,9.8,1.4,340,3.6,360,8,10,0
"2941",467490,20210119,2021,1,19,16.4,23.3,10.9,0.8,80,2.6,350,4.8,240,0
"2942",467490,20210120,2021,1,20,17.6,25,12.3,1,340,2.8,350,5.5,10,0
"2943",467490,20210121,2021,1,21,21.1,30.4,15.7,0.9,360,3,350,6.7,340,0
"2944",467490,20210122,2021,1,22,21.2,25.4,18.3,0.8,250,2.3,10,4.7,340,0.5
"2945",467490,20210123,2021,1,23,20.6,25.9,17.7,1.5,340,4,360,8,30,0
"2946",467490,20210124,2021,1,24,18.7,23.8,15.2,1.4,340,3.6,330,8.3,350,0
"2947",467490,20210125,2021,1,25,19,25,14.8,1.5,360,3.4,350,6.7,340,0
"2948",467490,20210126,2021,1,26,18.2,24.6,13.6,1.1,350,2.8,360,6.2,10,0
"2949",467490,20210127,2021,1,27,17.8,23.4,14.2,1.6,350,3.8,350,8.1,340,0
"2950",467490,20210128,2021,1,28,16.4,21.6,14.2,2.3,20,5.3,10,12.2,20,0
"2951",467490,20210129,2021,1,29,16.7,22.8,13.5,1.7,20,3.7,20,6.9,330,0
"2952",467490,20210130,2021,1,30,16.9,23.6,12.2,0.9,340,3.2,350,6.6,340,0
"2953",467490,20210131,2021,1,31,17.4,23.8,12.5,0.8,210,2.6,200,5.3,250,0
"2954",467490,20210201,2021,2,1,17.8,24.9,12.6,0.9,150,3,250,6.5,250,0
"2955",467490,20210202,2021,2,2,18.7,26.4,12.7,1.8,360,4.6,10,9.8,40,0
"2956",467490,20210203,2021,2,3,18.2,25.4,13.6,1,350,3.1,330,6.7,340,0
"2957",467490,20210204,2021,2,4,18.5,25,13.1,0.8,150,2.7,350,4.8,360,0
"2958",467490,20210205,2021,2,5,19,25.7,14,1,230,2.4,240,5.4,190,0
"2959",467490,20210206,2021,2,6,19.4,27.2,14.4,1,350,3.2,340,6.4,340,0
"2960",467490,20210207,2021,2,7,19.1,26.1,14.4,1.1,360,3,350,5.6,360,0
"2961",467490,20210208,2021,2,8,19.8,26.6,14.8,1.4,350,3.7,350,8.4,230,0
"2962",467490,20210209,2021,2,9,19.7,27.4,15.3,1.2,350,3.1,10,6.7,320,0
"2963",467490,20210210,2021,2,10,19.1,24.4,16.2,0.9,270,3.1,360,5.8,30,3.5
"2964",467490,20210211,2021,2,11,17.3,19.7,16.3,1.8,360,4.2,10,10.1,340,20
"2965",467490,20210212,2021,2,12,18.5,22,16.4,1.5,350,4.2,350,7.6,330,0
"2966",467490,20210213,2021,2,13,20.4,26.2,16.7,1.5,340,3.4,350,7.5,20,0
"2967",467490,20210214,2021,2,14,19.4,25.1,16.7,1,240,3.6,350,6.9,360,0
"2968",467490,20210215,2021,2,15,19.5,26,14.2,1.1,360,3.7,10,7.8,10,0
"2969",467490,20210216,2021,2,16,20.4,26.7,16.7,1.1,350,3.6,350,6.7,360,0
"2970",467490,20210217,2021,2,17,18.1,22,14.9,3,360,5.4,20,12.4,320,0
"2971",467490,20210218,2021,2,18,16.6,21.7,12.4,2.1,360,4.3,360,10.6,20,0
"2972",467490,20210219,2021,2,19,16.5,22.8,12,1,350,2.9,350,6.9,350,0
"2973",467490,20210220,2021,2,20,16.3,22.4,12,0.9,150,3,350,5.8,20,0
"2974",467490,20210221,2021,2,21,17.7,24.8,12.1,1,120,3,260,6.6,180,0
"2975",467490,20210222,2021,2,22,19.2,27.1,12.5,1,340,2.8,340,5.7,340,0
"2976",467490,20210223,2021,2,23,20.1,27.8,15.1,1.3,350,4,350,8.1,310,0
"2977",467490,20210224,2021,2,24,20,24.5,17.6,1.5,360,2.9,340,6.3,30,0
"2978",467490,20210225,2021,2,25,21.4,26.8,17.9,1.2,200,3.1,260,6.1,260,0
"2979",467490,20210226,2021,2,26,22.1,28.5,18.1,1.2,340,3.4,360,7.4,350,0
"2980",467490,20210227,2021,2,27,18.7,23.5,16.8,1.8,360,3.6,340,7.7,300,NA
"2981",467490,20210228,2021,2,28,20.7,27.1,16.6,1,330,3.2,360,6.1,20,0
"2982",467490,20210301,2021,3,1,22.7,28.6,17.8,1,360,2.9,350,7.1,220,0
"2983",467490,20210302,2021,3,2,19.5,23,16.4,2.5,360,4.9,350,11.9,30,0
"2984",467490,20210303,2021,3,3,17.5,19.5,15.8,1.3,320,3,360,5.8,340,0
"2985",467490,20210304,2021,3,4,19.6,26.9,15.9,1.1,20,2.9,20,6.5,260,NA
"2986",467490,20210305,2021,3,5,21.8,27.8,17.9,0.9,210,2.9,10,5.9,200,NA
"2987",467490,20210306,2021,3,6,21,26.6,17.6,1.4,340,3.9,10,8.3,30,11.5
"2988",467490,20210307,2021,3,7,18.7,22.2,17.1,2,360,3.8,10,8.6,360,NA
"2989",467490,20210308,2021,3,8,19.4,24.7,16.6,1.9,350,3.3,20,6.9,30,0
"2990",467490,20210309,2021,3,9,20.1,27,16.8,1.5,360,3.8,360,8,30,0
"2991",467490,20210310,2021,3,10,20.9,26.6,17,1.2,350,3.5,340,7.3,20,0
"2992",467490,20210311,2021,3,11,21.4,27,17.8,0.9,340,2.8,350,6.1,320,0
"2993",467490,20210312,2021,3,12,22.7,27.8,17.9,1.3,340,3.6,350,7.8,330,0
"2994",467490,20210313,2021,3,13,21.1,27.6,17.4,1.4,350,3.5,350,7.5,30,0
"2995",467490,20210314,2021,3,14,21.1,26.7,17,1.5,340,3.7,350,7.3,350,0
"2996",467490,20210315,2021,3,15,21.8,27.4,17.2,1.1,220,3.4,240,6.6,240,0
"2997",467490,20210316,2021,3,16,24.3,30.9,18.8,1.1,90,3.2,350,6.8,310,0
"2998",467490,20210317,2021,3,17,24,29.6,19.9,1,340,3.4,350,6.5,320,0
"2999",467490,20210318,2021,3,18,23.4,30.2,18.7,1.2,340,3.4,350,7.7,350,0
"3000",467490,20210319,2021,3,19,23.4,28.9,18.8,1.1,220,3.1,360,6.6,300,0
"3001",467490,20210320,2021,3,20,23.9,30.3,20.3,1.2,360,3.9,360,7.2,20,0
"3002",467490,20210321,2021,3,21,19.5,24.8,15.4,2.5,360,5.1,10,12.6,10,0
"3003",467490,20210322,2021,3,22,14.6,16.3,12.7,2,10,4.6,20,8.6,20,2.5
"3004",467490,20210323,2021,3,23,18.2,23.1,14.4,0.9,350,3.2,350,5.3,360,0
"3005",467490,20210324,2021,3,24,17.3,20.2,14.9,1,20,3.1,20,6.5,30,15
"3006",467490,20210325,2021,3,25,19.2,25.5,13.3,1.5,340,3.3,350,7.8,320,0
"3007",467490,20210326,2021,3,26,22,27.4,17.8,1.1,350,3.1,350,6.6,340,0
"3008",467490,20210327,2021,3,27,23.9,29.7,18.7,1.1,220,2.9,180,5.8,250,0
"3009",467490,20210328,2021,3,28,25.4,31.4,21.2,1.3,260,3.7,250,7.7,250,0
"3010",467490,20210329,2021,3,29,25.5,30.6,21.6,1.3,210,3.4,250,6.4,240,0
"3011",467490,20210330,2021,3,30,26.5,30.7,24.2,1.6,200,3.7,180,6.8,180,NA
"3012",467490,20210331,2021,3,31,26.1,31.3,22.4,1.3,260,3.3,240,6.9,260,0
"3013",467490,20210401,2021,4,1,26,28.6,23.8,1.3,190,3,210,6.2,200,0
"3014",467490,20210402,2021,4,2,26.4,32.5,21.7,1.2,200,2.9,250,6.2,260,0
"3015",467490,20210403,2021,4,3,26,31.1,23.5,1.5,20,3.8,360,7.5,340,0
"3016",467490,20210404,2021,4,4,24.1,29.5,19.8,1.6,350,3.9,350,8.8,300,0
"3017",467490,20210405,2021,4,5,22.1,28,18.5,2,360,3.6,30,7.6,320,0
"3018",467490,20210406,2021,4,6,22.3,28.8,17.3,1.8,350,3.7,340,9.6,340,0
"3019",467490,20210407,2021,4,7,21.4,25.2,17.7,1.1,330,3,350,5,340,0
"3020",467490,20210408,2021,4,8,21.6,28,18.6,1.9,360,5.5,10,10.5,320,0
"3021",467490,20210409,2021,4,9,19.1,22.7,17.3,2.5,360,4.7,350,9.4,340,0
"3022",467490,20210410,2021,4,10,21,26.8,17.5,1.8,360,3.9,360,8.6,340,0
"3023",467490,20210411,2021,4,11,22.4,29.2,17.7,1.3,340,3.2,350,6.4,360,0
"3024",467490,20210412,2021,4,12,23.9,29.9,20.6,1.2,260,3,230,7.6,230,0
"3025",467490,20210413,2021,4,13,24.9,30.6,20.4,1.4,350,4,350,7.7,350,0
"3026",467490,20210414,2021,4,14,23.3,28.6,19.6,2,360,3.4,340,8.9,360,0
"3027",467490,20210415,2021,4,15,23.2,29.3,18.9,1.5,340,3.9,350,8.9,360,0
"3028",467490,20210416,2021,4,16,24.6,31.2,19.6,1.5,360,3.2,360,6.3,10,0
"3029",467490,20210417,2021,4,17,24.9,31.3,21.4,1.9,360,4.1,360,8.9,10,NA
"3030",467490,20210418,2021,4,18,24.3,30.6,20.9,1.4,360,4.5,350,8,30,0
"3031",467490,20210419,2021,4,19,24.2,29.7,20.7,1.3,320,3.7,340,8,350,0
"3032",467490,20210420,2021,4,20,25.4,29.7,21.5,1.2,340,2.8,350,6.6,250,0
"3033",467490,20210421,2021,4,21,26,31.3,21.6,1.1,340,3.8,350,7.9,350,0
"3034",467490,20210422,2021,4,22,25.4,30.1,22.5,1.3,340,3.6,350,6.8,350,0
"3035",467490,20210423,2021,4,23,26,31,23.1,1.9,360,4.7,20,11.6,360,0
"3036",467490,20210424,2021,4,24,25.6,32,21.6,1.6,340,4.1,350,9.7,320,0
"3037",467490,20210425,2021,4,25,23.5,26.5,21.3,0.8,60,2.3,340,5.1,20,0.5
"3038",467490,20210426,2021,4,26,25,31,20.8,1.2,230,3.3,260,7.3,260,0
"3039",467490,20210427,2021,4,27,23.9,27.8,22.1,1.7,340,3.1,180,6.2,170,NA
"3040",467490,20210428,2021,4,28,23.5,26.3,21.6,1.2,360,3.5,360,7.2,360,NA
"3041",467490,20210429,2021,4,29,21.8,23.4,20,0.9,360,2.6,350,5,10,7.5
"3042",467490,20210430,2021,4,30,24.3,29.9,18.8,1.2,240,3.1,240,6.3,240,0
"3043",467490,20210501,2021,5,1,24.8,29.8,20.4,1.1,250,2.9,250,6.8,250,0
"3044",467490,20210502,2021,5,2,25.5,31.8,19.9,1.3,330,3.3,340,8.2,350,0
"3045",467490,20210503,2021,5,3,25.3,29.5,22.8,1.4,20,3.4,10,7.2,10,NA
"3046",467490,20210504,2021,5,4,26.9,32.3,22.5,1.1,250,2.7,250,5.6,200,0
"3047",467490,20210505,2021,5,5,25.6,30.1,21.2,1.5,350,5.1,20,10.1,50,NA
"3048",467490,20210506,2021,5,6,26.1,32.6,20.6,1.1,340,3.3,350,7,340,0
"3049",467490,20210507,2021,5,7,27.4,32.6,23.5,1.2,200,3.1,210,6.3,250,0
"3050",467490,20210508,2021,5,8,28,33.1,25.1,1.8,230,4.2,350,8.5,260,0
"3051",467490,20210509,2021,5,9,28.6,34.7,24.7,1.4,240,3.2,240,6.4,230,0
"3052",467490,20210510,2021,5,10,28.5,33.2,25.5,1.8,200,3.5,190,7.8,160,0
"3053",467490,20210511,2021,5,11,29.1,34.3,25.5,2,200,3.9,240,8.3,240,0
"3054",467490,20210512,2021,5,12,29.9,35.4,24.9,1.8,200,3.8,250,8.7,220,0
"3055",467490,20210513,2021,5,13,30.1,35,26.8,1.8,230,3.6,240,9,220,0
"3056",467490,20210514,2021,5,14,29.4,33.7,26.3,1.7,210,3.6,250,8.1,220,0
"3057",467490,20210515,2021,5,15,29.8,35.4,25.7,1.9,210,4.1,230,8.8,240,0
"3058",467490,20210516,2021,5,16,30.6,37,26.6,2.1,200,4.2,240,9.3,240,0
"3059",467490,20210517,2021,5,17,30.3,35.3,26.9,1.9,220,3.5,250,7.6,250,0
"3060",467490,20210518,2021,5,18,30.1,35,27.5,1.8,240,3.7,180,7.2,250,0
"3061",467490,20210519,2021,5,19,30.1,36.3,27,1.9,240,4.2,240,9,240,0
"3062",467490,20210520,2021,5,20,30.4,35.7,26.7,1.9,210,3.8,190,8.6,260,0
"3063",467490,20210521,2021,5,21,30.7,35.9,27.1,2.1,200,4.3,200,9,250,0
"3064",467490,20210522,2021,5,22,30.4,35.2,27.6,1.7,240,3.5,190,7.4,190,0
"3065",467490,20210523,2021,5,23,30.9,36.5,27.1,1.7,220,3.5,240,8.1,250,0
"3066",467490,20210524,2021,5,24,30.5,35.8,27,1.9,180,3.9,240,9.5,250,0
"3067",467490,20210525,2021,5,25,30.1,35.8,26.3,1.5,350,3.6,350,8.5,340,0
"3068",467490,20210526,2021,5,26,30.2,35.3,26.7,1.9,200,3.5,240,8.4,260,0
"3069",467490,20210527,2021,5,27,30.8,36.8,27.4,2,240,4.2,250,10,260,0
"3070",467490,20210528,2021,5,28,31,36.5,27.9,2.5,210,4.5,240,10.9,260,0
"3071",467490,20210529,2021,5,29,29.6,33.1,28.2,2,180,4.6,200,10.9,200,NA
"3072",467490,20210530,2021,5,30,25.7,28.8,23.1,1.2,180,3.7,180,6.8,180,171.5
"3073",467490,20210531,2021,5,31,25.6,29.1,24.2,0.8,20,3.6,240,7.4,240,63.5
"3074",467490,20210601,2021,6,1,26.7,32.7,24,0.9,130,4.1,180,8.5,180,12.5
"3075",467490,20210602,2021,6,2,29,34.9,25.1,1.3,240,3.3,240,7.2,250,0
"3076",467490,20210603,2021,6,3,30,35,25.5,1.8,220,3.4,230,8.2,240,0
"3077",467490,20210604,2021,6,4,29.6,34.2,26.1,1.7,210,3.6,260,8.2,320,3.5
"3078",467490,20210605,2021,6,5,26.2,30.6,24,1.5,200,4.3,210,10.6,200,86
"3079",467490,20210606,2021,6,6,24.6,27.1,23.4,0.8,210,3.5,220,7.6,240,44
"3080",467490,20210607,2021,6,7,27,32,23.4,1,200,4.7,220,9.8,200,0
"3081",467490,20210608,2021,6,8,27.9,33.7,23.9,1.1,130,4,220,8.6,220,5
"3082",467490,20210609,2021,6,9,28.6,33.7,23.2,1.5,220,3.7,340,8.4,350,2
"3083",467490,20210610,2021,6,10,29.6,33.9,25.9,1.6,350,4.3,350,8.6,360,0
"3084",467490,20210611,2021,6,11,29.7,33.4,25.7,1.4,10,4.3,350,9.3,330,NA
"3085",467490,20210612,2021,6,12,29.1,34.1,24.6,1.3,220,3.9,220,12,240,7.5
"3086",467490,20210613,2021,6,13,29,33.9,24.5,1.4,230,3.2,270,7.1,260,0
"3087",467490,20210614,2021,6,14,29.7,34.3,26,1.9,210,3.8,260,8.8,220,0
"3088",467490,20210615,2021,6,15,30.1,33.7,27.5,2.3,190,3.9,260,8.5,250,0
"3089",467490,20210616,2021,6,16,28.3,30.8,24.2,1.8,200,3.7,180,8.8,170,26
"3090",467490,20210617,2021,6,17,30,34,26.8,2.3,200,4,190,8.6,260,0
"3091",467490,20210618,2021,6,18,30.1,33.8,25.9,2.3,200,3.8,240,9.2,270,2
"3092",467490,20210619,2021,6,19,28.5,30.3,25.9,1.8,180,4.1,190,8,190,22
"3093",467490,20210620,2021,6,20,27.2,29.9,24.6,1.2,170,3.3,180,7,190,41
"3094",467490,20210621,2021,6,21,26,28.7,24,1.1,180,2.5,180,6.5,160,197.5
"3095",467490,20210622,2021,6,22,25.5,29.6,23.8,1.4,210,3.8,220,9.8,210,65.5
"3096",467490,20210623,2021,6,23,25.8,27.4,23.9,0.9,210,3,200,6.6,190,1.5
"3097",467490,20210624,2021,6,24,25.9,29.3,23.8,0.9,220,2.5,220,6.7,200,20
"3098",467490,20210625,2021,6,25,26.8,31.3,23.5,1.1,200,3.2,190,7.6,200,2
"3099",467490,20210626,2021,6,26,26.8,29.4,24.5,1.2,190,3.1,200,8.2,200,4.5
"3100",467490,20210627,2021,6,27,27.4,30.4,25.3,1.4,180,4.4,190,8,190,6
"3101",467490,20210628,2021,6,28,26.2,30,24.2,1.2,200,3.3,210,8.4,240,65
"3102",467490,20210629,2021,6,29,25.9,30.4,24.5,1.1,160,5.1,190,11.4,240,32
"3103",467490,20210630,2021,6,30,28.2,32.3,24.3,2.1,220,4.5,210,9.9,210,0
"3104",467490,20210701,2021,7,1,29.4,33.7,25,1.9,180,4.2,180,9.7,180,0
"3105",467490,20210702,2021,7,2,29.8,33.3,26.6,2,200,3.7,250,8.3,260,0
"3106",467490,20210703,2021,7,3,29.9,33.8,27.4,1.8,210,3.8,240,7.7,250,0
"3107",467490,20210704,2021,7,4,29.3,33.1,26.4,1.3,340,3.3,260,7.1,250,0
"3108",467490,20210705,2021,7,5,29.8,35,25.3,1.8,360,3.9,340,8.4,330,0
"3109",467490,20210706,2021,7,6,28.6,32.2,26.9,1.9,200,4.8,190,10.2,250,NA
"3110",467490,20210707,2021,7,7,28.9,33.3,26,1.2,250,3.3,250,7.6,230,0
"3111",467490,20210708,2021,7,8,29.5,33.3,26.1,1.3,240,3,260,8,250,0
"3112",467490,20210709,2021,7,9,29.8,34.5,26.1,1.5,200,3.2,250,6.7,240,0
"3113",467490,20210710,2021,7,10,30,33.4,28,1.6,260,3.4,250,7.6,260,0
"3114",467490,20210711,2021,7,11,29.6,33,26.8,1.5,340,3.7,350,8.3,350,0
"3115",467490,20210712,2021,7,12,29.6,33.4,27.3,1.3,350,3.7,350,7.3,330,0
"3116",467490,20210713,2021,7,13,27.9,33.5,22.5,1.3,340,3.2,260,10.6,180,23.5
"3117",467490,20210714,2021,7,14,28.8,34.2,23.4,1.2,340,3.5,340,8.5,310,NA
"3118",467490,20210715,2021,7,15,28.2,33,24.6,1.2,190,4.4,180,7.8,190,8.5
"3119",467490,20210716,2021,7,16,27.2,32.9,24,0.9,200,3.6,360,9.1,70,NA
"3120",467490,20210717,2021,7,17,28.6,33.3,24.8,1,150,3.5,350,7.5,340,0
"3121",467490,20210718,2021,7,18,28.4,32.9,25.4,0.9,140,3.4,360,6.9,340,3.5
"3122",467490,20210719,2021,7,19,28.1,33.3,25.2,1,180,3.1,90,9.6,70,2.5
"3123",467490,20210720,2021,7,20,28.4,32.3,25.3,1.1,360,3.1,350,6.8,160,0
"3124",467490,20210721,2021,7,21,29.3,34.1,25.6,2.1,20,5.8,20,14,10,NA
"3125",467490,20210722,2021,7,22,27.9,31.6,24.5,2.5,20,5.1,10,12.4,20,11.5
"3126",467490,20210723,2021,7,23,27.4,30.3,25.2,3,10,5.3,10,15.3,40,28.5
"3127",467490,20210724,2021,7,24,28,30.9,25.4,1.8,340,3.8,350,10.7,360,5
"3128",467490,20210725,2021,7,25,29.8,33.6,25.7,2.2,200,3.9,200,9.6,200,0.5
"3129",467490,20210726,2021,7,26,28.9,32.5,26.4,1.8,200,3.4,180,10.7,220,21
"3130",467490,20210727,2021,7,27,30.6,34.9,27.8,1.8,200,3.5,250,7.8,250,0
"3131",467490,20210728,2021,7,28,30.9,34.1,27.7,2.1,200,4,210,10.6,200,0
"3132",467490,20210729,2021,7,29,30,33.6,25.8,1.9,200,4.2,190,10.1,180,3.5
"3133",467490,20210730,2021,7,30,29.7,32.7,27.7,2.1,210,4.5,230,9.5,230,0
"3134",467490,20210731,2021,7,31,27.3,30.2,24.2,1.9,190,4.9,200,11.1,190,24
"3135",467490,20210801,2021,8,1,25.1,28.8,23.6,1,190,2.8,190,5.8,200,204.5
"3136",467490,20210802,2021,8,2,25,26.7,23.8,0.7,100,2.2,260,6.2,230,166
"3137",467490,20210803,2021,8,3,26.3,30.4,24.9,0.8,180,4.3,190,9.4,200,42.5
"3138",467490,20210804,2021,8,4,28.1,32,24.3,1.3,220,3.8,240,9.3,270,0.5
"3139",467490,20210805,2021,8,5,26,27.4,25,0.7,180,2.5,220,6.4,190,11.5
"3140",467490,20210806,2021,8,6,24.9,26.7,24.1,1.2,160,4.1,200,14.3,190,106.5
"3141",467490,20210807,2021,8,7,25.3,26.9,24.7,1.6,200,5.1,200,11.4,180,151.5
"3142",467490,20210808,2021,8,8,27.2,31,24.6,1.1,200,3.3,240,7.7,250,17.5
"3143",467490,20210809,2021,8,9,27,29.4,25.5,1.2,190,3.5,200,8.3,180,0.5
"3144",467490,20210810,2021,8,10,26.7,32.7,23.7,1,130,4.3,180,10.6,160,64.5
"3145",467490,20210811,2021,8,11,27,32.5,23.1,1.1,250,4.1,250,7.3,240,9.5
"3146",467490,20210812,2021,8,12,28.2,32.3,24.6,1.6,200,3,220,8.2,250,0
"3147",467490,20210813,2021,8,13,28.2,32.8,25.4,1.6,190,4.1,240,11,190,NA
"3148",467490,20210814,2021,8,14,28,32.1,24.7,1.9,200,3.9,200,9.6,250,1.5
"3149",467490,20210815,2021,8,15,28.2,32.2,24.5,1.2,230,2.8,200,6.5,150,0.5
"3150",467490,20210816,2021,8,16,29.4,33.2,25.9,1.5,230,3.2,240,6.6,210,0
"3151",467490,20210817,2021,8,17,29.6,33.6,26.4,1.5,230,3.2,240,7.9,240,0
"3152",467490,20210818,2021,8,18,28.5,30.9,24.1,1.1,190,2.5,180,8.2,180,NA
"3153",467490,20210819,2021,8,19,27.2,33.6,24,1,160,3.6,260,9,250,4.5
"3154",467490,20210820,2021,8,20,28.3,33.3,23.2,1.3,260,2.9,260,6.6,190,0
"3155",467490,20210821,2021,8,21,29.2,33,25.8,1.4,220,3.3,240,7.6,240,0
"3156",467490,20210822,2021,8,22,29,33.3,25.5,1.5,210,3.7,260,7.6,240,0
"3157",467490,20210823,2021,8,23,29.6,33,27.1,2,200,3.3,250,8.6,210,0
"3158",467490,20210824,2021,8,24,28.4,32.4,25.8,1.4,180,5.5,190,14.2,180,NA
"3159",467490,20210825,2021,8,25,28.3,33.7,24.2,1.4,190,3.6,240,7.6,240,31
"3160",467490,20210826,2021,8,26,28.1,33,23,1.2,20,3.9,350,7.9,40,0.5
"3161",467490,20210827,2021,8,27,29.2,33.7,25.3,1.2,340,3.3,10,8,20,0
"3162",467490,20210828,2021,8,28,29.3,33.7,26,1.1,140,3.3,350,6.7,350,0
"3163",467490,20210829,2021,8,29,29.5,34.6,25.8,1.2,10,2.9,360,6.6,360,0
"3164",467490,20210830,2021,8,30,28.7,30.5,26.8,1.3,210,3.1,210,6.6,180,0
"3165",467490,20210831,2021,8,31,28.8,31.9,26.3,1.5,190,3.2,190,7.1,180,0
"3166",467490,20210901,2021,9,1,29.3,33.1,26.4,1.3,210,3.2,350,6.9,10,0
"3167",467490,20210902,2021,9,2,29.4,32.6,26.7,1.3,200,3,360,7.1,330,0
"3168",467490,20210903,2021,9,3,27.5,32.5,23.5,1.1,140,3.5,360,6.7,340,8.5
"3169",467490,20210904,2021,9,4,27.8,32.1,23.7,1,340,3.2,340,7.7,360,0
"3170",467490,20210905,2021,9,5,28.7,32.8,24.8,1.3,200,3.2,360,6.5,160,5.5
"3171",467490,20210906,2021,9,6,28.6,33.5,24.6,1,160,3.6,340,6.8,320,1
"3172",467490,20210907,2021,9,7,29.6,34.1,25.5,1.2,350,3.4,340,6.9,330,0
"3173",467490,20210908,2021,9,8,29.3,33,25.6,1.3,330,3.6,350,6.9,360,NA
"3174",467490,20210909,2021,9,9,29.9,34.7,26.8,1.2,200,2.8,350,7.8,330,0
"3175",467490,20210910,2021,9,10,29.7,33.4,27.2,1,350,2.9,350,6.2,350,0
"3176",467490,20210911,2021,9,11,29.6,32.6,26.4,1.2,240,3.2,220,7.8,240,0
"3177",467490,20210912,2021,9,12,26.9,30,24.5,1.3,340,3.9,350,10.9,340,24
"3178",467490,20210913,2021,9,13,28.2,32,24,1.6,190,3.7,200,10.2,200,2
"3179",467490,20210914,2021,9,14,29.9,33.9,26,1.5,200,3,240,7.3,230,0
"3180",467490,20210915,2021,9,15,28.9,34.7,25.6,1,180,3.5,350,7.5,160,0
"3181",467490,20210916,2021,9,16,27.8,34.1,24,1.1,140,3.5,10,7.1,360,1.5
"3182",467490,20210917,2021,9,17,28.7,33.3,24.7,1.1,350,3.2,350,7.2,350,0
"3183",467490,20210918,2021,9,18,29.7,33.7,27.2,1.3,340,3.4,360,6.8,350,0
"3184",467490,20210919,2021,9,19,29.4,33.6,26.1,1,250,2.7,350,6,360,0
"3185",467490,20210920,2021,9,20,29.6,33.9,26,1.1,210,2.8,260,6.8,260,0
"3186",467490,20210921,2021,9,21,29.3,32.7,26.1,1.2,320,2.7,360,5.7,270,0
"3187",467490,20210922,2021,9,22,29.1,33.4,25,1.4,350,3.2,360,7.5,350,0
"3188",467490,20210923,2021,9,23,29.1,33.7,25,1.2,130,3.5,350,7.5,350,0
"3189",467490,20210924,2021,9,24,29.1,33,25.9,0.9,140,2.5,360,5.1,210,0
"3190",467490,20210925,2021,9,25,29.7,34.2,25.8,1.3,350,3.4,350,7.3,350,0
"3191",467490,20210926,2021,9,26,29.2,33.4,25.5,1.3,360,3.6,360,7.9,350,0
"3192",467490,20210927,2021,9,27,28.6,32.7,24.7,1.3,140,3.4,360,6.7,20,0
"3193",467490,20210928,2021,9,28,28.6,32.7,25.1,1.3,340,3.3,340,7.9,320,0
"3194",467490,20210929,2021,9,29,28.8,32.9,25.3,1.1,360,3.4,10,7.3,360,0
"3195",467490,20210930,2021,9,30,28.7,32.9,25.5,1,130,2.6,360,5.5,360,0
"3196",467490,20211001,2021,10,1,29.1,33.6,26.1,1.2,350,3.1,350,6.6,360,0
"3197",467490,20211002,2021,10,2,28.9,33.9,24.9,1.2,10,3.4,10,7.4,330,0
"3198",467490,20211003,2021,10,3,29.1,33.8,25.6,1.2,120,3.1,360,5.9,340,0
"3199",467490,20211004,2021,10,4,29.2,33.7,25.2,0.9,120,2.7,260,5.7,190,0
"3200",467490,20211005,2021,10,5,29,32.8,25.4,1,140,2.8,260,5.8,240,0
"3201",467490,20211006,2021,10,6,29,34.2,24.6,1.2,150,4,220,8.2,220,0
"3202",467490,20211007,2021,10,7,29.1,33.2,25.5,1.1,180,3.1,240,7.2,240,0
"3203",467490,20211008,2021,10,8,29.7,33.4,26.9,1.3,360,2.7,330,5.9,360,0
"3204",467490,20211009,2021,10,9,29.3,32.7,25.9,1.1,170,3.1,210,6.1,160,0
"3205",467490,20211010,2021,10,10,29.5,33.1,25.7,1.2,360,3.1,240,7.1,190,0
"3206",467490,20211011,2021,10,11,29.6,33.4,26.8,2.6,20,4.7,30,12.4,50,0
"3207",467490,20211012,2021,10,12,27.9,31.8,25.5,1.1,240,2.7,30,7.2,20,2
"3208",467490,20211013,2021,10,13,26.3,29.1,24.3,0.7,180,1.9,180,3.6,190,7
"3209",467490,20211014,2021,10,14,26.4,28.4,24.6,0.8,210,2,190,4.1,10,1.5
"3210",467490,20211015,2021,10,15,27.9,31.5,24.9,0.9,140,2.7,340,5.3,340,0
"3211",467490,20211016,2021,10,16,28.2,32.2,25.6,1.6,360,4.4,20,10.5,10,0
"3212",467490,20211017,2021,10,17,24.9,28.5,21.9,2.8,20,4.8,20,11.5,20,0
"3213",467490,20211018,2021,10,18,24.5,29.1,21.8,1.6,340,3.6,360,7.5,360,0
"3214",467490,20211019,2021,10,19,25.1,30.4,21.1,1.5,350,3.7,360,7.7,340,0
"3215",467490,20211020,2021,10,20,25.7,30,22.5,1.1,350,2.8,10,6.4,260,0
"3216",467490,20211021,2021,10,21,24.8,27.9,21.9,2.3,20,5,20,11.2,10,0
"3217",467490,20211022,2021,10,22,22.2,23.9,21.1,2.1,20,3.6,20,7.7,350,NA
"3218",467490,20211023,2021,10,23,24.5,29.8,20.9,1,330,2.9,350,5.6,360,NA
"3219",467490,20211024,2021,10,24,23.1,26,21.5,1.7,10,4.9,20,10.2,30,0.5
"3220",467490,20211025,2021,10,25,24.5,29.1,21.5,2,360,4.2,360,9.5,360,0
"3221",467490,20211026,2021,10,26,26.1,31.8,22.2,1.1,320,2.8,350,5.9,320,0
